product_id,license_number,license_year,chinese_name,english_name,dosage_form_raw,dosage_form_normalized,dosage_form_group,preparation_type,route_raw,route_normalized,oral_liquid_inclusion_evidence,indication_raw,indication_normalized,therapeutic_class,legal_category,license_status,license_expiry_date,applicant,manufacturer,source_id,verified_at
oral_liquid_00595,衛署藥製字第042371號,1998,咳順內服液,COSUL SOLUTION,內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=咳順內服液 / COSUL SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、袪痰。,鎮咳、袪痰。,expectorant_mucolytic,製　劑,active,2028/05/25,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00596,衛署藥製字第042385號,1998,"""派頓""痛惜糖漿","TONSE SYRUP ""PATRON""",糖漿劑,syrup,syrup,ready_to_use,發燒或需要時服用、若症狀持續，則每4~6小時可重複使用，每24小時內不可超過4次。成人每次20ml，12歲以上適用成人劑量；6歲以上未滿12歲，每次10ml；3歲以上未滿6歲，每次5ml；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,oral,"TFDA dosage form=糖漿劑; approved use=發燒或需要時服用、若症狀持續，則每4~6小時可重複使用，每24小時內不可超過4次。成人每次20ml，12歲以上適用成人劑量；6歲以上未滿12歲，每次10ml；3歲以上未滿6歲，每次5ml；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=""派頓""痛惜糖漿 / TONSE SYRUP ""PATRON"". Inclusion uses dosage form and approved oral route, not indication alone.",退燒、止痛（緩解頭痛、牙痛、咽喉痛、關節痛、神經痛、肌肉酸痛、月經痛）,退燒、止痛（緩解頭痛、牙痛、咽喉痛、關節痛、神經痛、肌肉酸痛、月經痛）,antipyretic_analgesic,製　劑,active,2028/05/25,臺灣派頓化學製藥股份有限公司,臺灣派頓化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00597,衛署藥製字第042455號,1998,治痛液,ZUTON SOLUTION,內服液劑,oral_solution,oral_solution,ready_to_use,一日4次，成人每次8ml。12 歲以上，適用成人劑量。,oral,"TFDA dosage form=內服液劑; approved use=一日4次，成人每次8ml。12 歲以上，適用成人劑量。; names=治痛液 / ZUTON SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、咳嗽、喀痰、咽喉痛、畏寒、發燒、頭痛、關節痛、肌肉酸痛）。,緩解感冒之各種症狀（流鼻水、鼻塞、打噴嚏、咳嗽、喀痰、咽喉痛、畏寒、發燒、頭痛、關節痛、肌肉酸痛）。,antipyretic_analgesic; antihistamine,製　劑,active,2028/07/24,井田國際醫藥廠股份有限公司,井田國際醫藥廠股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00598,衛署藥製字第042458號,1998,舒舒治咳液,S.S ANTICOUGH SOLUTION,內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=舒舒治咳液 / S.S ANTICOUGH SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（咳嗽、喀痰、鼻塞、流鼻水、打噴嚏）。,緩解感冒之各種症狀（咳嗽、喀痰、鼻塞、流鼻水、打噴嚏）。,antihistamine; cough,製　劑,active,2028/07/24,美西製藥有限公司,美西製藥有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00599,衛署藥製字第042519號,1998,"""瑞安"" 息定糖漿０．４公絲/公撮　（塞浦希他啶）","CYDINE SYRUP 0.4MG/ML (CYPROHEPTADINE) ""PURZER""",內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=""瑞安"" 息定糖漿０．４公絲/公撮　（塞浦希他啶） / CYDINE SYRUP 0.4MG/ML (CYPROHEPTADINE) ""PURZER"". Inclusion uses dosage form and approved oral route, not indication alone.",皮膚疾患引起之搔癢（濕疹、皮膚炎、皮膚搔癢症、藥物過敏反應）、枯草熱、蕁痲疹、過敏性鼻炎、血管運動性鼻炎、感冒上氣管炎引起之咳嗽、鼻涕。,皮膚疾患引起之搔癢（濕疹、皮膚炎、皮膚搔癢症、藥物過敏反應）、枯草熱、蕁痲疹、過敏性鼻炎、血管運動性鼻炎、感冒上氣管炎引起之咳嗽、鼻涕。,other,製　劑,active,2028/08/10,瑞安大藥廠股份有限公司,健康化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00600,衛署藥製字第042553號,1998,"""長安"" 治痛風安液","JUTONFONAN SOLUTION ""C.A.""",內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=""長安"" 治痛風安液 / JUTONFONAN SOLUTION ""C.A."". Inclusion uses dosage form and approved oral route, not indication alone.",感冒諸症狀（發熱、頭痛、流鼻水、鼻塞、打噴嚏、咽喉痛、喀痰）之緩解。,感冒諸症狀（發熱、頭痛、流鼻水、鼻塞、打噴嚏、咽喉痛、喀痰）之緩解。,antipyretic_analgesic; antihistamine; expectorant_mucolytic,製　劑,active,2028/08/27,長安化學工業股份有限公司,長安化學工業股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00601,衛署藥製字第042647號,1998,舒咳熱感冒液,SHU KE RE ANTICOLD SOLUTION,內服液劑,oral_solution,oral_solution,ready_to_use,1日3次。成人每次12毫升，15歲以上適用成人劑量；11歲以上未滿15歲，每次8毫升；7歲以上未滿11歲，每次6毫升；3歲以上未滿7歲，每次4毫升；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。,oral,"TFDA dosage form=內服液劑; approved use=1日3次。成人每次12毫升，15歲以上適用成人劑量；11歲以上未滿15歲，每次8毫升；7歲以上未滿11歲，每次6毫升；3歲以上未滿7歲，每次4毫升；3歲以下之嬰幼兒，請洽醫師診治，不宜自行使用。; names=舒咳熱感冒液 / SHU KE RE ANTICOLD SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（咽喉痛、畏寒、發燒、頭痛、關節痛、肌肉酸痛、流鼻水、鼻塞、打噴嚏、咳嗽、喀痰）。,緩解感冒之各種症狀（咽喉痛、畏寒、發燒、頭痛、關節痛、肌肉酸痛、流鼻水、鼻塞、打噴嚏、咳嗽、喀痰）。,antipyretic_analgesic; antihistamine; expectorant_mucolytic,製　劑,active,2028/10/30,澳斯麗國際股份有限公司淡水廠,澳斯麗國際股份有限公司淡水廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00602,衛署藥製字第043833號,2000,安舒痰液３公絲/公撮,AMSOVAN SOLUTION 3MG/ML,內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=安舒痰液３公絲/公撮 / AMSOVAN SOLUTION 3MG/ML. Inclusion uses dosage form and approved oral route, not indication alone.",袪痰。,袪痰。,expectorant_mucolytic,製　劑,active,2030/07/04,美西製藥有限公司,美西製藥有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00603,衛署藥製字第044023號,2000,"""晟德"" 勝克敏液1毫克/毫升","CETIRIZINE ORAL SOLUTION 1MG/ML ""CENTER""",內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=""晟德"" 勝克敏液1毫克/毫升 / CETIRIZINE ORAL SOLUTION 1MG/ML ""CENTER"". Inclusion uses dosage form and approved oral route, not indication alone.",季節性鼻炎、過敏性鼻炎、結膜炎、蕁麻疹、過敏性搔癢等過敏現象。,季節性鼻炎、過敏性鼻炎、結膜炎、蕁麻疹、過敏性搔癢等過敏現象。,antihistamine,製　劑,active,2030/10/09,晟德大藥廠股份有限公司,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00604,衛署藥製字第044034號,2000,雙合黴素糖漿用粉劑62.5公絲/公撮,SOONMELT POWDER FOR SYRUP 62.5MG/ML,糖漿用粉劑,other_reconstituted_oral_liquid,other_reconstituted_oral_liquid,requires_reconstitution,,oral,"TFDA dosage form=糖漿用粉劑; approved use=; names=雙合黴素糖漿用粉劑62.5公絲/公撮 / SOONMELT POWDER FOR SYRUP 62.5MG/ML. Inclusion uses dosage form and approved oral route, not indication alone.",葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症。,葡萄球菌、鏈球菌、肺炎雙球菌、腦膜炎球菌及其他具有感受性細菌引起之感染症。,antibiotic,製　劑,active,2030/10/17,永信藥品工業股份有限公司,永信藥品工業股份有限公司台中幼獅三廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00605,衛署藥製字第044046號,2000,"""瑞安"" 福滿內服液劑10毫克/毫升","""PURZER"" FUMIDE ORAL SOLUTION 10MG/ML",內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=""瑞安"" 福滿內服液劑10毫克/毫升 / ""PURZER"" FUMIDE ORAL SOLUTION 10MG/ML. Inclusion uses dosage form and approved oral route, not indication alone.",利尿、高血壓。,利尿、高血壓。,other,製　劑,active,2030/10/23,瑞安大藥廠股份有限公司,健康化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00606,衛署藥製字第056658號,2011,服胃舒液1毫克/毫升,Abdowell Solution 1mg/ml,內服液劑,oral_solution,oral_solution,ready_to_use,請詳見仿單,oral,"TFDA dosage form=內服液劑; approved use=請詳見仿單; names=服胃舒液1毫克/毫升 / Abdowell Solution 1mg/ml. Inclusion uses dosage form and approved oral route, not indication alone.",預防嘔吐、逆流性消化性食道炎、糖尿病引起之胃腸蠕動異常。,預防嘔吐、逆流性消化性食道炎、糖尿病引起之胃腸蠕動異常。,antiemetic; gastrointestinal,製　劑,active,2031/08/04,榮民製藥股份有限公司,榮民製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00607,衛署藥製字第056694號,2011,停咳舒糖漿,Tencoough Syrup,糖漿劑,syrup,syrup,ready_to_use,請詳見仿單,oral,"TFDA dosage form=糖漿劑; approved use=請詳見仿單; names=停咳舒糖漿 / Tencoough Syrup. Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀〈流鼻水、鼻塞、打噴嚏、喀痰〉。,緩解感冒之各種症狀〈流鼻水、鼻塞、打噴嚏、喀痰〉。,antihistamine,製　劑,active,2031/08/31,榮民製藥股份有限公司,榮民製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00608,衛署藥製字第056707號,2011,"""晟德""美憶內服液劑","Memary Oral Solution ""Center""",內服液劑,oral_solution,oral_solution,ready_to_use,詳見仿單。,oral,"TFDA dosage form=內服液劑; approved use=詳見仿單。; names=""晟德""美憶內服液劑 / Memary Oral Solution ""Center"". Inclusion uses dosage form and approved oral route, not indication alone.",治療中重度及重度阿滋海默症。,治療中重度及重度阿滋海默症。,other,製　劑,active,2026/10/04,晟德大藥廠股份有限公司,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00609,衛署藥製字第056725號,2011,"""晟德""易復樂內服液劑","Talopram Oral Solution ""CENTER""",內服液劑,oral_solution,oral_solution,ready_to_use,詳見仿單。,oral,"TFDA dosage form=內服液劑; approved use=詳見仿單。; names=""晟德""易復樂內服液劑 / Talopram Oral Solution ""CENTER"". Inclusion uses dosage form and approved oral route, not indication alone.",鬱症之治療及預防復發，恐慌症，社交焦慮症，泛焦慮症及強迫症之治療。,鬱症之治療及預防復發，恐慌症，社交焦慮症，泛焦慮症及強迫症之治療。,other,製　劑,active,2026/11/07,晟德大藥廠股份有限公司,晟德大藥廠股份有限公司新竹廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00610,衛部藥製字第061589號,2024,“安星”安斐因輸注溶液及口服液,"Astarfeine 20 mg/mL solution for infusion and oral solution ""Astar""",輸注溶液及口服液,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=輸注溶液及口服液; approved use=; names=“安星”安斐因輸注溶液及口服液 / Astarfeine 20 mg/mL solution for infusion and oral solution ""Astar"". Inclusion uses dosage form and approved oral route, not indication alone.",治療原發性早產兒呼吸暫停。,治療原發性早產兒呼吸暫停。,other,製　劑,active,2029/02/02,安星製藥股份有限公司,安星製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00611,衛部藥製字第061800號,2024,百憶佳口服溶液,PanRiva Oral Solution,內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=百憶佳口服溶液 / PanRiva Oral Solution. Inclusion uses dosage form and approved oral route, not indication alone.",輕度至中度阿滋海默型失智症。 與帕金森氏症相關的輕度至中度失智症。,輕度至中度阿滋海默型失智症。 與帕金森氏症相關的輕度至中度失智症。,other,製　劑,active,2029/02/21,寶齡富錦生技股份有限公司,寶齡富錦生技股份有限公司平鎮廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00612,衛部藥製字第061863號,2024,“國嘉” 威特糖漿 10毫克/毫升,"Lacosa Syrup 10mg/mL ""Kojar""",糖漿劑,syrup,syrup,ready_to_use,詳見仿單,oral,"TFDA dosage form=糖漿劑; approved use=詳見仿單; names=“國嘉” 威特糖漿 10毫克/毫升 / Lacosa Syrup 10mg/mL ""Kojar"". Inclusion uses dosage form and approved oral route, not indication alone.","1.四歲以上有或無次發性全身發作的局部癲癇發作患者的單一藥物治療。 
2.四歲以上之(1)複雜性局部癲癇發作(complex partial seizure)與 (2)單純或複雜性局部發作之合併有次發性全身發作(simple or complex partial seizure with secondary generalization)癲癇患者之輔助治療(add-on therapy)。",1.四歲以上有或無次發性全身發作的局部癲癇發作患者的單一藥物治療。 2.四歲以上之(1)複雜性局部癲癇發作(complex partial seizure)與 (2)單純或複雜性局部發作之合併有次發性全身發作(simple or complex partial seizure with secondary generalization)癲癇患者之輔助治療(add-on therapy)。,other,製　劑,active,2029/08/01,國嘉製藥工業股份有限公司幼獅三廠,國嘉製藥工業股份有限公司幼獅三廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00613,衛部藥輸字第028710號,2024,利控鉀口服懸液用粉劑5克,LOKELMA 5g Powder for Oral Suspension,口服懸液用粉劑,powder_for_oral_suspension,powder_for_oral_suspension,requires_reconstitution,詳見仿單,oral,"TFDA dosage form=口服懸液用粉劑; approved use=詳見仿單; names=利控鉀口服懸液用粉劑5克 / LOKELMA 5g Powder for Oral Suspension. Inclusion uses dosage form and approved oral route, not indication alone.",適用於治療成人病人之高血鉀症,適用於治療成人病人之高血鉀症,other,製　劑,active,2029/06/13,臺灣阿斯特捷利康股份有限公司,AndersonBrecon Inc,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00614,衛部藥輸字第028711號,2024,利控鉀口服懸液用粉劑10克,LOKELMA 10g Powder for Oral Suspension,口服懸液用粉劑,powder_for_oral_suspension,powder_for_oral_suspension,requires_reconstitution,詳見仿單,oral,"TFDA dosage form=口服懸液用粉劑; approved use=詳見仿單; names=利控鉀口服懸液用粉劑10克 / LOKELMA 10g Powder for Oral Suspension. Inclusion uses dosage form and approved oral route, not indication alone.",適用於治療成人病人之高血鉀症,適用於治療成人病人之高血鉀症,other,製　劑,active,2029/06/13,臺灣阿斯特捷利康股份有限公司,AndersonBrecon Inc,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00615,衛部藥輸字第028723號,2024,必抗癲口服溶液用粉劑500毫克,VIGARO (Vigabatrin powder for oral solution USP 500 mg,口服溶液用粉劑,powder_for_oral_solution,powder_for_oral_solution,requires_reconstitution,詳見仿單,oral,"TFDA dosage form=口服溶液用粉劑; approved use=詳見仿單; names=必抗癲口服溶液用粉劑500毫克 / VIGARO (Vigabatrin powder for oral solution USP 500 mg. Inclusion uses dosage form and approved oral route, not indication alone.",抗癲癇之輔助療法,抗癲癇之輔助療法,other,製　劑,active,2029/06/24,凱沛爾藥品有限公司,Annora Pharma Private Ltd.,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00616,衛署成製字第010406號,1997,虎球標神藥,*,內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=虎球標神藥 / *. Inclusion uses dosage form and approved oral route, not indication alone.",中暑、腹痛、嘔吐、暈車、暈船、止渴等症狀。,中暑、腹痛、嘔吐、暈車、暈船、止渴等症狀。,other,製　劑,active,2030/07/06,德山製藥股份有限公司,臺灣派頓化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00617,衛署藥製字第001534號,1972,咳達安糖漿,CODAN SYRUP KODIL-A SYRUP,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=咳達安糖漿 / CODAN SYRUP KODIL-A SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、袪痰（感冒、支氣管炎、咽喉炎所引起之咳嗽及喀痰）,鎮咳、袪痰（感冒、支氣管炎、咽喉炎所引起之咳嗽及喀痰）,other,製　劑,active,2028/07/25,生達化學製藥股份有限公司,生達化學製藥股份有限公司二廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00618,衛署藥製字第001611號,1992,嗽得康糖漿,Souda Kang Syrup,內服液劑,oral_solution,oral_solution,ready_to_use,成人一次6毫升，一天3次。12歲以上，適用成人劑量。6歲以上未滿12歲，適用成人劑量之1/2。3歲以上未滿6歲，適用成人劑量之1/4。3歲以下之嬰幼兒，請洽醫師診治。,oral,"TFDA dosage form=內服液劑; approved use=成人一次6毫升，一天3次。12歲以上，適用成人劑量。6歲以上未滿12歲，適用成人劑量之1/2。3歲以上未滿6歲，適用成人劑量之1/4。3歲以下之嬰幼兒，請洽醫師診治。; names=嗽得康糖漿 / Souda Kang Syrup. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、袪痰,鎮咳、袪痰,cough,製　劑,active,2024/11/21,詠大製藥股份有限公司,詠大製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00619,衛署藥製字第002091號,1992,維力能液,WEILINUN SOLUTION,內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=維力能液 / WEILINUN SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",習慣性流產、末稍血行障礙、維他命Ｅ缺乏症,習慣性流產、末稍血行障礙、維他命ｅ缺乏症,other,製　劑,active,2024/11/21,詠大製藥股份有限公司,詠大製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00620,衛署藥製字第002108號,1992,健肝百樂口服液,CHENKANPARO ORAL SOLUATION,口服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=口服液劑; approved use=; names=健肝百樂口服液 / CHENKANPARO ORAL SOLUATION. Inclusion uses dosage form and approved oral route, not indication alone.",營養補給,營養補給,other,製　劑,active,2024/11/21,詠大製藥股份有限公司,詠大製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00621,衛署藥製字第002161號,1972,汎咳糖漿,PARACOUGH SYRUP,糖漿劑,syrup,syrup,ready_to_use,,oral,"TFDA dosage form=糖漿劑; approved use=; names=汎咳糖漿 / PARACOUGH SYRUP. Inclusion uses dosage form and approved oral route, not indication alone.",袪痰、緩解咳嗽,袪痰、緩解咳嗽,antihistamine,製　劑,active,2029/05/25,臺灣汎生製藥廠股份有限公司,臺灣汎生製藥廠股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00622,衛署藥製字第002266號,1992,"""三能""克肝康口服液",KOUGUNKON ORAL SOLUTION,口服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=口服液劑; approved use=; names=""三能""克肝康口服液 / KOUGUNKON ORAL SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",營養補給,營養補給,other,製　劑,active,2024/11/21,詠大製藥股份有限公司,詠大製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00623,衛署藥製字第011311號,1976,好安治痛感冒液,Hao-An PAIN RELIEF ANTI-COLD SOLUTION,內服液劑,oral_solution,oral_solution,ready_to_use,通常成人一次服10ml，15-11歲6.5ml，11-8歲5ml，8-5歲3.5ml，5-3歲2.5ml，3-2歲2ml，一日3次飯後及有必要時就寢前服用一次。容器內附有刻度。,oral,"TFDA dosage form=內服液劑; approved use=通常成人一次服10ml，15-11歲6.5ml，11-8歲5ml，8-5歲3.5ml，5-3歲2.5ml，3-2歲2ml，一日3次飯後及有必要時就寢前服用一次。容器內附有刻度。; names=好安治痛感冒液 / Hao-An PAIN RELIEF ANTI-COLD SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",感冒諸症狀（鼻塞、流鼻水、打噴嚏、喀痰、咽喉痛、發燒、頭痛、關節痛、肌肉痛）。,感冒諸症狀（鼻塞、流鼻水、打噴嚏、喀痰、咽喉痛、發燒、頭痛、關節痛、肌肉痛）。,antipyretic_analgesic; antihistamine; expectorant_mucolytic,製　劑,active,2030/07/03,衛肯生技製藥股份有限公司,衛肯生技製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00624,衛署藥製字第011471號,1976,"""派頓"" 感冒糖漿","ANTICOLD SYRUP ""PATRON""",糖漿劑,syrup,syrup,ready_to_use,一日4次。成人每次10ML，12歲以上適用成人劑量。,oral,"TFDA dosage form=糖漿劑; approved use=一日4次。成人每次10ML，12歲以上適用成人劑量。; names=""派頓"" 感冒糖漿 / ANTICOLD SYRUP ""PATRON"". Inclusion uses dosage form and approved oral route, not indication alone.",緩解感冒之各種症狀（咽喉痛、畏寒、發燒、頭痛、關節痛、肌肉酸痛、流鼻水、鼻塞、打噴嚏、咳嗽、喀痰）。,緩解感冒之各種症狀（咽喉痛、畏寒、發燒、頭痛、關節痛、肌肉酸痛、流鼻水、鼻塞、打噴嚏、咳嗽、喀痰）。,antipyretic_analgesic; antihistamine,製　劑,active,2028/05/25,臺灣派頓化學製藥股份有限公司,臺灣派頓化學製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00625,衛署藥製字第011608號,1977,勞安口服液,LAUAN ORAL LIQUID,口服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=口服液劑; approved use=; names=勞安口服液 / LAUAN ORAL LIQUID. Inclusion uses dosage form and approved oral route, not indication alone.",消除疲勞、維護肝正常功能、營養補給,消除疲勞、維護肝正常功能、營養補給,other,製　劑,active,2024/05/25,華國製藥股份有限公司,華國製藥股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00626,衛署藥製字第011610號,1977,免暈車液,NO SICK SOLUTION,內服液劑,oral_solution,oral_solution,ready_to_use,預防暈車、暈船、暈機時，於搭乘前30-60分鐘服用之。成人1次20ml，12歲以上適用成人劑量；6歲以上未滿12歲，1次10ml；6歲以下之兒童，請洽醫師診治，不宜自行使用。必要時，可於持續搭乘交通工具或症狀出現時再行服用，每次間隔時間應在8小時以上，24小時內不可超過3次。,oral,"TFDA dosage form=內服液劑; approved use=預防暈車、暈船、暈機時，於搭乘前30-60分鐘服用之。成人1次20ml，12歲以上適用成人劑量；6歲以上未滿12歲，1次10ml；6歲以下之兒童，請洽醫師診治，不宜自行使用。必要時，可於持續搭乘交通工具或症狀出現時再行服用，每次間隔時間應在8小時以上，24小時內不可超過3次。; names=免暈車液 / NO SICK SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",預防或緩解動暈症、（暈車、暈船、暈機）引起之頭暈、噁心、嘔吐、頭痛等症狀。,預防或緩解動暈症、（暈車、暈船、暈機）引起之頭暈、噁心、嘔吐、頭痛等症狀。,antihistamine,製　劑,active,2029/05/25,華國製藥股份有限公司,長安化學工業股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00627,衛署藥製字第011645號,1977,救人感冒液,JIU REN ANTICOLD COLD LIQUID,內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=救人感冒液 / JIU REN ANTICOLD COLD LIQUID. Inclusion uses dosage form and approved oral route, not indication alone.",感冒諸症狀（流鼻水、鼻塞、打噴嚏、咽喉痛、咳嗽、喀痰、發熱、頭痛）之緩解,感冒諸症狀（流鼻水、鼻塞、打噴嚏、咽喉痛、咳嗽、喀痰、發熱、頭痛）之緩解,antipyretic_analgesic; antihistamine; cough; expectorant_mucolytic,製　劑,active,2028/05/25,澳斯麗國際股份有限公司淡水廠,澳斯麗國際股份有限公司淡水廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00628,衛署藥製字第011753號,1977,"""救人""小兒救嗽感冒液","HONCHA COLD SOLUTION ""C.J.""",內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=""救人""小兒救嗽感冒液 / HONCHA COLD SOLUTION ""C.J."". Inclusion uses dosage form and approved oral route, not indication alone.",感冒諸症狀（流鼻水、鼻塞、打噴嚏、咽喉痛、咳嗽、喀痰、畏寒、發燒、頭痛、關節痛、肌肉痛等）。,感冒諸症狀（流鼻水、鼻塞、打噴嚏、咽喉痛、咳嗽、喀痰、畏寒、發燒、頭痛、關節痛、肌肉痛等）。,antipyretic_analgesic; antihistamine; cough,製　劑,active,2028/05/25,澳斯麗國際股份有限公司淡水廠,澳斯麗國際股份有限公司淡水廠,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
oral_liquid_00629,衛署藥製字第011842號,1977,"""美""感能咳全液",CONCOUGHMIN SOLUTION,內服液劑,oral_solution,oral_solution,ready_to_use,,oral,"TFDA dosage form=內服液劑; approved use=; names=""美""感能咳全液 / CONCOUGHMIN SOLUTION. Inclusion uses dosage form and approved oral route, not indication alone.",鎮咳、袪痰（咽喉炎、支氣管炎、一般咳嗽感冒引起之咳嗽及喀痰）,鎮咳、袪痰（咽喉炎、支氣管炎、一般咳嗽感冒引起之咳嗽及喀痰）,antihistamine,製　劑,active,2028/05/25,長安化學工業股份有限公司,長安化學工業股份有限公司,tfda_open_data_info37_cached_20260711,2026-07-14T00:00:00+08:00
