product_id,class_id,classification_evidence,source_id
oral_liquid_00605,other,Multi-signal pharmacologic rule uses TFDA active summary (FUROSEMIDE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00606,antiemetic,Multi-signal pharmacologic rule uses TFDA active summary (METOCLOPRAMIDE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00606,gastrointestinal,Multi-signal pharmacologic rule uses TFDA active summary (METOCLOPRAMIDE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00607,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00608,other,Multi-signal pharmacologic rule uses TFDA active summary (MEMANTINE HYDROCHLORIDE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00609,other,Multi-signal pharmacologic rule uses TFDA active summary (ESCITALOPRAM OXALATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00610,other,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE CITRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00611,other,Multi-signal pharmacologic rule uses TFDA active summary (RIVASTIGMINE HYDROGEN TARTRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00612,other,Multi-signal pharmacologic rule uses TFDA active summary (Lacosamide); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00613,other,Multi-signal pharmacologic rule uses TFDA active summary (Sodium Zirconium Cyclosilicate); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00614,other,Multi-signal pharmacologic rule uses TFDA active summary (Sodium Zirconium Cyclosilicate); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00615,other,Multi-signal pharmacologic rule uses TFDA active summary (VIGABATRIN); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00616,other,Multi-signal pharmacologic rule uses TFDA active summary (TINCTURA SCOPOLIA;;TINCTURA CATECH;;TINCTURA CAPSICI); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00617,other,Multi-signal pharmacologic rule uses TFDA active summary (PLATYCODON FLUID EXTRACT;;POLYGALA FLUIDEXTRACT;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;AMMONIUM CHLORIDE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00618,cough,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;POTASSIUM GUAIACOLSULFONATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00619,other,Multi-signal pharmacologic rule uses TFDA active summary (TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;CHOLINE BITARTRATE;;PANTHENOL;;PYRIDOXINE HCL;;NIACINAMIDE (NICOTINAMIDE);;RIBOFLAVIN (VIT B2);;INOSITOL (MESO-INOSITOL);;TOCOPHEROL ACETATE ALPHA DL-;;CYANOCOBALAMIN (VIT B12);;ASCORBIC ACID (VIT C)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00620,other,Multi-signal pharmacologic rule uses TFDA active summary (CYANOCOBALAMIN (VIT B12);;PANTHENOL;;NIACINAMIDE (NICOTINAMIDE);;PYRIDOXINE HCL;;THIAMINE HYDROCHLORIDE;;ASPARTATE MAGNESIUM L-;;RIBOFLAVIN (VIT B2);;THIOCTIC ACID AMIDE (THIOCTAMIDE);;ASPARTATE POTASSIUM L- (eq to POTASSIUM L-ASPARTATE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00621,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (AMMONIUM CHLORIDE;;DIPHENHYDRAMINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00622,other,Multi-signal pharmacologic rule uses TFDA active summary (PYRIDOXINE HCL;;THIOCARLIDE;;RIBOFLAVIN PHOSPHATE;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;ASCORBIC ACID (VIT C);;NIACINAMIDE (NICOTINAMIDE);;SODIUM PANTOTHENATE;;INOSITOL (MESO-INOSITOL);;THIAMINE MONONITRATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00623,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00623,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00623,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00624,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (POTASSIUM GUAIACOLSULFONATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00624,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (POTASSIUM GUAIACOLSULFONATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00625,other,Multi-signal pharmacologic rule uses TFDA active summary (PYRIDOXINE HCL;;ASPARTATE POTASSIUM MAGNESIUM;;NIACINAMIDE (NICOTINAMIDE)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00626,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00627,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DL-CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00627,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DL-CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00627,cough,Multi-signal pharmacologic rule uses TFDA active summary (DL-CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00627,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (DL-CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00628,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00628,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00628,cough,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00629,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;AMMONIUM CHLORIDE;;SODIUM CITRATE (SODIUM CITRATE TRIBASIC);;CHLORPHENIRAMINE MALEATE;;PHENYLEPHRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00630,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;NOSCAPINE HCL;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00630,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;NOSCAPINE HCL;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00630,cough,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;NOSCAPINE HCL;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00630,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CHLORPHENIRAMINE MALEATE;;NOSCAPINE HCL;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00631,cough,Multi-signal pharmacologic rule uses TFDA active summary (CODEINE PHOSPHATE;;IPECAC EXTRACT;;POTASSIUM GUAIACOLSULFONATE;;PROMETHAZINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00632,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-CHLORPHENIRAMINE MALEATE;;CAFFEINE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00632,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-CHLORPHENIRAMINE MALEATE;;CAFFEINE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00632,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-CHLORPHENIRAMINE MALEATE;;CAFFEINE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00633,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00633,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00633,cough,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00633,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00634,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00634,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00634,cough,Multi-signal pharmacologic rule uses TFDA active summary (DL-METHYLEPHEDRINE HCL;;DEXTROMETHORPHAN HBR;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00635,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00636,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00636,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;POTASSIUM GUAIACOLSULFONATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00637,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE;;METHYLEPHEDRINE DL-;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00637,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE;;METHYLEPHEDRINE DL-;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00638,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;GLYCYRRHIZA EXTRACT;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00638,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;GLYCYRRHIZA EXTRACT;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00638,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CAFFEINE ANHYDROUS;;GLYCYRRHIZA EXTRACT;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00639,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GLYCYRRHIZINE EXTRACT;;DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DYPHYLLINE;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;CAFFEINE;;CHLORPHENIRAMINE MALEATE;;METHOXYPHENAMINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00639,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (GLYCYRRHIZINE EXTRACT;;DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DYPHYLLINE;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;CAFFEINE;;CHLORPHENIRAMINE MALEATE;;METHOXYPHENAMINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00640,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00640,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00640,cough,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00640,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DEXTROMETHORPHAN HBR;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00641,other,Multi-signal pharmacologic rule uses TFDA active summary (PSEUDOEPHEDRINE HCL;;TRIPROLIDINE HCL); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00642,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;DL-CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00642,cough,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;DL-CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00642,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (DEXTROMETHORPHAN HBR;;CAFFEINE ANHYDROUS;;DL-CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00643,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (CODEINE PHOSPHATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00643,cough,Multi-signal pharmacologic rule uses TFDA active summary (CODEINE PHOSPHATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00643,expectorant_mucolytic,Multi-signal pharmacologic rule uses TFDA active summary (CODEINE PHOSPHATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00644,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00644,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (GUAIACOL GLYCOLATE (EQ TO GLYCERYL GUAIACOLATE);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00645,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (METHYLEPHEDRINE DL-;;CHLORPHENIRAMINE MALEATE;;POTASSIUM GUAIACOLSULFONATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00645,antihistamine,Multi-signal pharmacologic rule uses TFDA active summary (METHYLEPHEDRINE DL-;;CHLORPHENIRAMINE MALEATE;;POTASSIUM GUAIACOLSULFONATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00646,vitamin_or_mineral_drug,Multi-signal pharmacologic rule uses TFDA active summary (RIBOFLAVIN (VIT B2);;PYRIDOXINE HCL;;ANGELICA RADIX EXTRACT;;CAFFEINE;;NIACINAMIDE (NICOTINAMIDE);;THIAMINE HYDROCHLORIDE;;PANTOTHENATE CALCIUM;;GINSENG RADIX EXTRACT;;CNIDIUM RHIZOMA EXTRACT;;TAURINE (EQ TO 2-AMINOETHANE SULFONIC ACID);;LYSINE L- HCL ( EQ TO L-LYSINE HCL)); indication corroborates only.,tfda_open_data_info37_cached_20260711
oral_liquid_00647,antipyretic_analgesic,Multi-signal pharmacologic rule uses TFDA active summary (ACETAMINOPHEN (EQ TO PARACETAMOL);;DL-METHYLEPHEDRINE HCL;;CHLORPHENIRAMINE MALEATE;;CAFFEINE ANHYDROUS;;GLYCYRRHIZA EXTRACT;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;GLYCYRRHIZA EXTRACT;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;DL-METHYLEPHEDRINE HCL;;GLYCYRRHIZA EXTRACT;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;CAFFEINE ANHYDROUS;;ACETAMINOPHEN (EQ TO PARACETAMOL);;CAFFEINE ANHYDROUS;;GLYCYRRHIZA EXTRACT;;CHLORPHENIRAMINE MALEATE;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN);;DL-METHYLEPHEDRINE HCL;;ACETAMINOPHEN (EQ TO PARACETAMOL);;GLYCYRRHIZA EXTRACT;;CAFFEINE ANHYDROUS;;CHLORPHENIRAMINE MALEATE;;DL-METHYLEPHEDRINE HCL;;GUAIACOL GLYCERYL ETHER (EQ TO GUAIFENESIN)); indication corroborates only.,tfda_open_data_info37_cached_20260711
